Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
leticia,@leassisss,2021-01-19T03:28:17.000Z,"meu deus só tem tweet de namoro aqui nesse site, vem vacina quero ver td mundo na putaria novamente n dá mais p os solteiros desse país","Citar Tweet
BIN
@Binrealll
 · 12 h
namorar ela p chegar c ela no role e ver geral babando na minha gata e eu la c o ego la em cima por namorar a mulher mais braba e gata do universo
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1350987352404094976/aHjRO0z3_mini.jpg,,,
𝒂𝒍𝒆𝒏𝒄𝒂𝒓,@daaaaaaaanny,2021-01-19T03:28:11.000Z,"Em resposta a 
@carloscoutim",Eu sempre chorei pra tomar vacina! Mas essa vai ser minha cara pra enfermeira qnd aplicar a vacina em mim ,https://abs-0.twimg.com/emoji/v2/svg/1f970.svg,,,
Carlos Sobrinho,@CarlosSobrinh14,2021-01-19T03:28:07.000Z,"Só não pode uma vacina contra a estupidez, senão acaba a brincadeira.","Citar Tweet
Ana
@g_garc2
 · 1 h
Já que estão todos comemorando a vacina do Covid feita em tempo recorde, será que amanhã poderemos comemorar a vacina do câncer? Da AIDS? Da dengue? 
É só uma dúvida mesmo. ",https://pbs.twimg.com/profile_images/1258147806704857089/hUuCjkRv_mini.jpg,,,1.0
Caroline.,@ottercyjx,2021-01-19T03:28:06.000Z,"Em resposta a 
@ahgamixer","Não sei quem colocou isso na minha tl mas gente........... É nessas horas que entendo porque a vacina só será aplicada em maior de idade.

#GOT7
 #갓세븐 
@GOT7Official",https://abs.twimg.com/hashflags/KPOP_GOT7_2020_LP/KPOP_GOT7_2020_LP.png,,,
Selva de Pedra,@SelvadePedra4,2021-01-19T03:28:03.000Z,"Tico Santa Cruz, vocalista do Detonautas, defendeu e elogiou João Dória, governador de São Paulo, no Facebook.

""Não há porque não reconhecer o bom trabalho feito pelo Governador João Dória e sua equipe em relação à VACINA! Parabéns ao Governo de São Paulo que deu AULA"", postou.",,https://pbs.twimg.com/media/EsEIly4XMAMZWTl?format=jpg&name=small,,,
Caio Otávio,@caiootaviosm,2021-01-19T03:28:02.000Z,será que o jacaré da pampulha é um viajante do tempo que veio do futuro depois de tomar a vacina ,"Citar Tweet
Dudu
@Dudu
 · 14 h
Em BH a vacinação vai começar às 16h na Lagoa da Pampulha. Se a pessoa virar jacaré já fica lá e se junta ao outro",https://pbs.twimg.com/profile_images/1347707137745694721/DK9xxFsY_mini.jpg,,,
vitor sem c,@pimelloso,2021-01-19T03:27:51.000Z,"Em resposta a 
@sabrinadinizzz_",Poxa só pq eu tomei a vacina e virei um jacare ,https://abs-0.twimg.com/emoji/v2/svg/1f621.svg,,,
Portal Em Tempo,@portalemtempo,2021-01-19T03:27:50.000Z,'A esperança chegou' anuncia prefeito de Manaus após chegada da vacina http://mwl.press/AET287571,,https://pbs.twimg.com/media/EsEIiy0WMAIGlas?format=jpg&name=small,,3.0,6.0
Fernando F. Mattos,@nandomtts,2021-01-19T03:27:42.000Z, Recusa à vacina ou ao uso de máscara pode levar à demissão por justa causa.,"Recusa à vacina ou ao uso de máscara pode levar à demissão por justa causa
Empresas têm a obrigação de garantir ambiente seguro aos seus funcionários
cnnbrasil.com.br",https://pbs.twimg.com/card_img/1350238852070465542/TTVv2gny?format=jpg&name=small,,,1.0
"Brasil com S , sacou ?",@sjario9,2021-01-19T03:27:42.000Z,"ENTRE MUITOS OUTROS !
    mas tô contigo e não abro .
            ATÉ O FIM !
neca de pitibiribas de vacina !","Citar Tweet
cynara menezes
@cynaramenezes
 · 12 h
bolsonaro não pode tomar vacina. tem que defender a cloroquina e o vermífugo até o fim (ele, o alexandre garcia e a leda nagle)",https://pbs.twimg.com/profile_images/429549634/euzed_mini.jpg,,,1.0
Jackeline Rodrigues,@jacke_rsa,2021-01-19T03:27:42.000Z,"Eis que me deparo com tamanho absurdo no meu facebook. É claro que fiz uma redação nota mil do enem como resposta 
 Se uma pessoa contra a vacina ver isso e resolver se vacinar, já vale o arrependimento que vou acordar amanhã xD",,https://pbs.twimg.com/media/EsEIfYWXIAAajlY?format=jpg&name=360x360,1.0,,
Patrick Silva,@DePatrickSilva,2021-01-19T03:27:29.000Z,"Em resposta a 
@Jouberth19",Vacina precoce? ,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,
Fernando Eifler,@FernandoEifler,2021-01-19T03:27:20.000Z,"Em resposta a 
@scartonnetwork","Absurdo demais vocês não se encaixarem como profissionais da saúde pra ter prioridade na vacina. Inaceitável, farmacêutico seria o que então? Piada. Mas ainda assim é realmente uma puta notícia, finalmente habemus vacina ",https://abs-0.twimg.com/emoji/v2/svg/1f499.svg,,,
Luiz Guilherme Nazario Torres,@LuizGui02411813,2021-01-19T03:27:14.000Z,"Em resposta a 
@fabulosonerd",Eu vendo a biba comemorar a vacina e depois descobrir que vai ter que continua usando máscara e ficando em casa porque só tem 50% de eficácia. ,https://abs-0.twimg.com/emoji/v2/svg/1f923.svg,,,
y,@desytni,2021-01-19T03:27:05.000Z,sorte que a vacina do mironga nao saiu ainda felizmente estou infectado.,,https://pbs.twimg.com/media/EsEIQ0BXIAE2WMI?format=png&name=small,,,1.0
Pepe,@super_sappo,2021-01-19T03:26:57.000Z,Essa história de vacina é uma mera disputa política. Nunca foi pela saúde e bem estar dos brasileiros.,"Citar Tweet
Gil Diniz
@carteiroreaca
 · 6 h
Alguém tem dúvida que o Governador do Piauí está falando a verdade sobre João Doria?
1:19
14 mil visualizações",https://pbs.twimg.com/profile_images/1232499128581677056/ORfSmgUV_mini.jpg,,,1.0
Sputnik Brasil,@sputnik_brasil,2021-01-19T03:26:51.000Z,"Apesar de declarações otimistas do governo, o Brasil pode ""ficar no fim da fila"" para receber as doses da vacina de Oxford produzida no laboratório Serum, na Índia, disse especialista à Sputnik Brasil","Vacina da Índia: ‘Há possibilidade do Brasil ficar no fim da fila’, alerta especialista
Apesar de declarações otimistas do governo, o Brasil pode ""ficar no fim da fila"" para receber as doses da vacina de Oxford produzida no laboratório Serum, na Índia...
br.sputniknews.com",https://pbs.twimg.com/card_img/1351370440279805955/J7jH2M9C?format=jpg&name=small,,1.0,3.0
Luana Borges,@borges_luana,2021-01-19T03:26:40.000Z,"Em resposta a 
@skol","Sair do planeta que nada! S de vontade de ""só quero vacina para só curtir Skol com as amigas depois"" ",https://abs-0.twimg.com/emoji/v2/svg/1f37b.svg,,,
ᴉqɐq,@spidersfromars,2021-01-19T03:26:30.000Z,depois da vacina estarei assim,,https://pbs.twimg.com/ext_tw_video_thumb/1351370300701683712/pu/img/NfTUkpsCTfJdj0S8.jpg,,,4.0
Lucca,@luccacidade,2021-01-19T03:26:22.000Z,'Vacina do Brasil'? Relembre vezes em que Bolsonaro criticou Coronavac,"Estadão
@Estadao
'Vacina do Brasil'? Relembre vezes em que Bolsonaro criticou Coronavac",https://pbs.twimg.com/media/EeNU2orWAAEp7T_?format=jpg&name=small,,,
V de Vacina,@petraleao,2021-01-19T03:26:19.000Z,"Em resposta a 
@puffnopiripaf",Melhor horário do dia ,https://abs-0.twimg.com/emoji/v2/svg/1f49c.svg,,,
"GUERRERO, da Província da Vacina",@prissguerrero1,2021-01-19T03:26:18.000Z,"Estou lá no You Tube, vem conhecer o meu canal:","prissguerrero1 - Canal Rock Me ON
É uma extensão do site http://www.rockmeon.com.br, portanto, você vai encontrar aqui um pouco várias coisas que gosto, como desenhos, filmes, opinião sobre alguns assuntos, tutoriais simples, vídeos...
youtube.com",https://pbs.twimg.com/card_img/1350630734004957184/AEdTAOf6?format=jpg&name=240x240,,,
Yoyo quer vacina,@unagiconsuela,2021-01-19T03:26:17.000Z,eu todo dia antes de dormir,,https://pbs.twimg.com/media/EsEILxbXEAEG_oX?format=jpg&name=360x360,,,
"calmo, feliz e extrovertido",@Davi_fsantos_,2021-01-19T03:26:16.000Z,"Qnd eu tomar a vacina, vou sair do postinho com uma caixa de som tocando ""We are the champions"" no talo","Citar Tweet
anandamida
@anandapzz
 · 7 h
a brusinha da primeira vacinada no Piauí 
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1347001592676028417/han3UFZB_mini.jpg,,,
A TARDE,@atarde,2021-01-19T03:26:14.000Z,#Covid19 Bahia recebe primeiro lote de doses de vacina http://atarde.uol.com.br/galerias/bahia/salvador/21650-bahia-recebe-primeiro-lote-de-doses-de-vacina…,,https://pbs.twimg.com/media/EsEILQ6W4AASL6r?format=jpg&name=small,,2.0,14.0
Fred,@Fred62944254,2021-01-19T03:26:09.000Z,"Em resposta a 
@Fred62944254
 @DatenaOficial
 e 
@RBandeirantes","A monica calazans que tomou a primeira vacina também é uma das pessoas contratadas que faz parte deste concurso e q será dispensada também após o termino do contrato , mas infelizmente a maioria de nós não temos outro emprego como ela e ficaremos desempregados NOS AJUDE ",https://abs-0.twimg.com/emoji/v2/svg/1f64f.svg,,,
Sidoka Da Deep Web,@TorezaniRafael,2021-01-19T03:26:02.000Z,Kjkjkjkjkjkkkkkkkkkkkkkkknmnnnnnnnnnkjkknk vamos esperar morrer mais uns 200mil até a Índia nos vender a de Oxford ou temos capacidade de produzir a vacina do Bolsonaro que n teve um dedo de auxílio do Bolsonaro,"Citar Tweet
Bolchevique
@G_Boasquives
 · 1 h",https://pbs.twimg.com/profile_images/1186423284759486466/mOJWxQXO_mini.jpg,,,
Bozo sendo sincero,@Bozonazisincer0,2021-01-19T03:26:00.000Z,Interesse do governo pela CoronaVac aponta mudança radical de posicionamento sobre a vacina | Jornal Nacional | G1,"Interesse do governo pela CoronaVac aponta mudança radical de posicionamento sobre a vacina
Presidente Jair Bolsonaro menosprezou o imunizante em várias ocasiões.
g1.globo.com",https://pbs.twimg.com/card_img/1350611221859414017/xeNC0Wn1?format=jpg&name=small,,1.0,1.0
caroline,@caroladrielli,2021-01-19T03:25:59.000Z,só vou tomar a vacina se a bi aplicar hein,"Citar Tweet
bianca
@bianquisa
 · 9 min
3º lugar em enfermagem na anhembi morumbi mores, a mãe tá on viu",https://pbs.twimg.com/profile_images/1349551836940931072/K5zZpDLC_mini.jpg,1.0,,1.0
Maria pronta pra tomar a vacina,@_maria_uai,2021-01-19T03:25:59.000Z,"Em resposta a 
@fernanandaft",Tô precisando ficar assim ,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,1.0
V de Vacina (ou Neurinha),@verenaviu,2021-01-19T03:25:58.000Z,"Em resposta a 
@predonisona",Kkkk eu sou low profile ah tri ,https://abs-0.twimg.com/emoji/v2/svg/1f5e3.svg,,,
malu,@xmrclrx,2021-01-19T03:25:58.000Z,"comemorando a vacina 
 (em casa, lógico)",,https://pbs.twimg.com/media/EsEIHHlW4AIbKTP?format=jpg&name=small,,,2.0
alecrim dourado ™-Maria,@mariavaikzoutra,2021-01-19T03:25:38.000Z,Queria ver a vacina se espalhar com a mesma velocidade que deixaram o vírus se propagar. Boa noite,"Citar Tweet
Coronavirus Brasil
@CoronavirusBra1
 · 2 h
Atualização: 1.067 pessoas vacinadas
#vacinômetro
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1292863160999911425/3wugXiJC_mini.jpg,,,
vem co Bu Bu Tan Tan,@isanac476,2021-01-19T03:25:27.000Z,tesão pre vacina,"Citar Tweet
Governo do Pará
@GovernoPara
 · 10 min
As vacinas já seguem, imediatamente, para a distruibuição para os municípios do estado. Nesta terça-feira, às 07h da manhã, divulgaremos detalhes do plano paraense de vacinação em coletiva de imprensa.

Saiba mais: http://bit.ly/38XE2sa",https://pbs.twimg.com/profile_images/1288841117098745858/p4AIaCDO_mini.jpg,,,
hesoila • mundindo vacina br,@ihelobitencourt,2021-01-19T03:25:15.000Z,gostei que o da minha casa é bem no dia do meu aniversário,"Citar Tweet
triz
@99sgeller
 · 12 h
quando é o pride day da sua casa???
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1350620600960770048/EDftNZHl_mini.jpg,,,
Raiane,@raiidisol,2021-01-19T03:25:12.000Z,"Esse ano vai, vacina tá chegando, love tá no caminho e auto escola terminando, final de 2021 eu venho contar se deu certo","Citar Tweet
p𝘶t𝘢s𝘴o
@tallesfont
 · 5 h
Metas para 2021:
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351361636922241028/qV47IFfl_mini.jpg,,,
𝘎𝘢𝘢𝘣 𝘜𝘻𝘶𝘮𝘢𝘬𝘪 ᶜᵃᵐ¹²,@GaabUzumaki1908,2021-01-19T03:25:01.000Z,Vacina é tão foda que já vem com Suzano,"Citar Tweet
Mavera
@Maverick_Turbo
 · 15 h
SUS

internet // realidade
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1347502740042371073/YMl3Zn1D_mini.jpg,,,
"Li |
Vacina! Já!",@LigiaSpears,2021-01-19T03:24:54.000Z,"Em resposta a 
@Garotaburlesca
 e 
@larisfcruz",Mandando ,https://abs-0.twimg.com/emoji/v2/svg/1f929.svg,,,
V de Vacina (ou Neurinha),@verenaviu,2021-01-19T03:24:43.000Z,"Errata, meu verdadeiro eu é assim e quem conhece pode confirmar:",,https://pbs.twimg.com/media/EsEH0nlXMAEJAh2?format=jpg&name=small,2.0,,6.0
IRINEU,@ddias_danielle,2021-01-19T03:24:42.000Z,"Em resposta a 
@feelingcline
 e 
@thazdude","TOMA DISTRAÍDO, mas amiga somos de menor e fugitivas a gente não toma a vacina ",https://abs-0.twimg.com/emoji/v2/svg/1f622.svg,1.0,,
ʟᴇᴏ ᴠɪɴɪᴄɪᴜs,@leoviniciusp,2021-01-19T03:24:39.000Z,"Tome a vacina e você receberá até selo do Twitter. Cadê os padrões?! 
Tomou vacina, subiu de vida. 
#fimdostempos 
Olha aí ⁦
@profpaulamarisa
⁩",,https://pbs.twimg.com/media/EsEHz99WMAAzNgs?format=jpg&name=small,,,
Alexandre Balthazar VACINA JÁ,@AlexandreMB70,2021-01-19T03:24:25.000Z,"Em resposta a 
@Jeffedomingues2
 e 
@RachelSherazade",,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,1.0
𝓟𝓮𝓼𝓬𝓪𝓭𝓸𝓻 𝓭𝓮 𝓘𝓵𝓾𝓼õ𝓮𝓼,@GKurotake,2021-01-19T03:24:25.000Z,Tio Gabes depois de tomar vacina,"0:06
9 visualizações",https://pbs.twimg.com/ext_tw_video_thumb/1351369817861861378/pu/img/uyBocZBxbm5Auj2B.jpg,,,1.0
where is my vacina?,@deboni__,2021-01-19T03:24:25.000Z,"Em resposta a 
@leonelsr",Parabéns ,https://abs-0.twimg.com/emoji/v2/svg/1f388.svg,,,1.0
"Sami
/ RS1",@Rosiejchu,2021-01-19T03:24:19.000Z,Pq sinto que foi racista  ' enfermeira negra' porra qual é a complicação de chamar a mulher só de enfermeira que tomou a vacina... nunca vejo bota enfermeira branca ou algo que refria a uma pessoa branca,"Citar Tweet
Andreza Delgado
@andrezadelgado
 · 10 h
Ela fica mais legal a cada minuto 
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1348146194699137029/BJCGCl2X_mini.jpg,,,
boiolinha é um perigo,@henritheuss,2021-01-19T03:24:12.000Z,Eu vendo o pessoal no meu status compartilhando a vacina chegando no Barreto e eu só esperando para postar a foto de imunizadah,,https://pbs.twimg.com/media/EsEHtd4XcAMlmdM?format=jpg&name=small,,,
tia do pavê,@vforvelour,2021-01-19T03:24:10.000Z,Vovô é bolsonarista e não tá querendo tomar a vacina #pqp,"Citar Tweet
tia do pavê
@vforvelour
 · 1 h
O avô do marido vai ser vacinado na quarta! ",https://pbs.twimg.com/profile_images/1289113511940030465/9_UJSWOl_mini.jpg,,,
lala,@nosensecamren,2021-01-19T03:24:04.000Z,"uma já foi, o próximo é a vacina e dps a CNH","Citar Tweet
p𝘶t𝘢s𝘴o
@tallesfont
 · 5 h
Metas para 2021:
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351361636922241028/qV47IFfl_mini.jpg,,,
CENÁRIO NEWS,@cenarionews,2021-01-19T03:23:59.000Z,"Governador Hélder Barbalho assiste o Boeing da Tam, que traz a vacina do Butantã, taxiar no Aeroporto Internacional de Belém.",,https://pbs.twimg.com/media/EsEHqX7XIAM3VG_?format=jpg&name=small,,,1.0
Alexandre Balthazar VACINA JÁ,@AlexandreMB70,2021-01-19T03:23:58.000Z,#ImpeachmentSalvaVidas,"Citar Tweet
Prof Sergio
@ProfSergioFS
 · 14 h
URGENTE: revelação bomba do Procurador Igor Spindola, sobre a causa da falta de oxigênio de resultou em várias mortes por asfixia em Manaus. Ministério da saúde interrompeu o transporte de oxigênio por 24h, o que levou à tragédia, aponta o procurador.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1140370147171078145/7Qcc09XA_mini.jpg,,,
Maria pronta pra tomar a vacina,@_maria_uai,2021-01-19T03:23:51.000Z,"Em resposta a 
@fernanandaft","Eu ando tão sem paciência que ia mandar tomar você pode imaginar onde 
 (preguiça de gente que caga regra até pro que o outro pode postar)",https://abs-0.twimg.com/emoji/v2/svg/1f631.svg,1.0,,1.0
𝖆𝖓𝖙𝖔𝖔𝖓𝖜𝖊𝖗𝖐 - VACINA JÁ,@antoonwerk,2021-01-19T03:23:51.000Z,"O mais revoltante não é nem esta decisão de agora, e sim o fato do babaca estar recorrendo da indenização ao guarda municipal que esse idiota seja condenado no 
@STJnoticias
 e pague. #DigaNaoACulturaDoEsquecimento","Gilmar Mendes suspende inquérito do desembargador da “carteirada” - Migalhas
Em 15 de janeiro, o magistrado iria depor, mediante intimação da PGR. O ministro Gilmar Mendes considerou o perigo de difícil reparação por não ter ocorrido intimação prévia do desembargador.
migalhas.uol.com.br",https://pbs.twimg.com/card_img/1351279669933465602/787W3OKr?format=jpg&name=small,,,
Rafael Viana,@RafaelVianaag,2021-01-19T03:23:46.000Z,Vai ter #vacina,GIF,https://pbs.twimg.com/tweet_video_thumb/EsEHmrFWMAUTAeW.jpg,,,
𝖈𝖆𝖗𝖔𝖑,@carol_carfon,2021-01-19T03:23:37.000Z,igual a vacina deixa eu penetrar seu corpo,"Citar Tweet
bonnie
@CoriVega7
 · 19 min
A melodia dessa música.... Thales Neves entenda você é tudo
0:29
434 visualizações",https://pbs.twimg.com/profile_images/1346552778093719556/gnfCZ_nQ_mini.jpg,,,1.0
lily loves vacina,@lilylovesyogurt,2021-01-19T03:23:14.000Z,"Em resposta a 
@hlsydriao",Ela é demais ,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,,,
Manuela,@manuela_mourao,2021-01-19T03:23:12.000Z,Basta a vacina e a carteira de motorista que eu já estarei satisfeita.,"Citar Tweet
p𝘶t𝘢s𝘴o
@tallesfont
 · 5 h
Metas para 2021:
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351361636922241028/qV47IFfl_mini.jpg,,,
VEM VACINA,@giovanna_santis,2021-01-19T03:23:10.000Z,Gente essa menina é..... chata,"Citar Tweet
𝕞 𝕠 𝕠 𝕟 𝕪
@ste_barretox
 · 17 de jan
Minha reação lendo a parte de história foi a mesma da Débora Aladim
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1331752158405009409/MhqqbK_g_mini.jpg,,,
cadê a vacina?,@_nelsoncezar,2021-01-19T03:23:02.000Z,Aqui mais detalhes sobre os primeiros imunizados no RS:,"Citar Tweet
Secretaria Municipal de Saúde de Porto Alegre
@saudepoa
 · 13 min
Conheça quem são eles:

Eloina Gonçalves Born, de 99 anos, moradora do Residencial Geriátrico Donna Care.

Jorge Amilton Hoher, Médico Chefe do serviço de Medicina Intensiva da Irmandade da Santa Casa de Misericórdia de Porto Alegre.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1300787562118774785/rSUg3YqZ_mini.jpg,,,
Vacina já,@ForaBol02299326,2021-01-19T03:23:00.000Z,"#QueremosImpeachment 
Queremos viver! Bolsonaro, tire o joelho de nossos pescoços.","Citar Tweet
Gaúcha colorada, petista com muito orgulho!!
@colorada_gaucha
 · 3 h
Muitas vidas poderiam ter sido salvas se o Bozo tivesse apenas se calado,no momento que mais precisamos de um rumo, ele só faz criar caos, confundir e desinformar!
#QueremosImpeachment 
@PTDemocracia",https://pbs.twimg.com/profile_images/1349120857730412544/AHYPvCVk_mini.jpg,,,1.0
VEM VACINA #nortepelonorte,@costaliliss,2021-01-19T03:22:59.000Z,"Não gosto de visita nem avisando, quanto mais sem avisar.","Citar Tweet
Denise Andrade
@deniseandrxde
 · 7 h
depois da adolescência não se visita a casa de ninguém de surpresa não galera.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1347165458173227011/HB6rRDOj_mini.jpg,2.0,,2.0
Gabi,@gabictoledo,2021-01-19T03:22:58.000Z,"Os nego tretando no grupo pq não quer tomar vacina, aí me vem esse comentário HAHAHAHAHAH",,https://pbs.twimg.com/media/EsEHbJlW8AAJW6K?format=jpg&name=small,,,
à espera de uma vacina,@_bnadais,2021-01-19T03:22:50.000Z,Ué menina,"Citar Tweet
lila
@immimirose
 · 14 h
valha mulher pq tu ta preocupada com o dia que vai se vacinar se tu ja vivendo como se tivesse vacinada há meses",https://pbs.twimg.com/profile_images/1349107736756314117/jYTuureJ_mini.jpg,,,
Tamir VACINA JÁ,@tamir_rimat,2021-01-19T03:22:49.000Z,"É isso aí, com nossa pressão diária o impeachment de Bolsonaro tem tudo para ser agilizado. #ImpeachmentSalvaVidas","Citar Tweet
Vem Pra Rua Brasil
@VemPraRua_br
 · 17 min
A hashtag do dia é #ImpeachmentSalvaVidas

Você pode ajudar tuitando uma frase com a hashtag ou simplesmente clicando em ",https://pbs.twimg.com/profile_images/1317871271049297922/4SaE_Bu2_mini.jpg,,1.0,
larie,@lwtsolong,2021-01-19T03:22:45.000Z,"Em resposta a 
@eloobritto","real amg, o dia de tomar a vacina vai ser dia de festa lkkkkkkkk não sei de vou poder tomar já porque eu sou estudante ainda 
 apesar de fazer estágio né massss",https://abs-0.twimg.com/emoji/v2/svg/1f921.svg,1.0,,1.0
ClaudinhoEmerenciano,@ClaudioRAE,2021-01-19T03:22:40.000Z,Imagem marcante: A vacina aos pés do Cristo Redentor. Liberdade!,,https://pbs.twimg.com/media/EsEHWzHXUAEgCI3?format=jpg&name=small,,,2.0
Ivys Rodrigues,@IvysDantas,2021-01-19T03:22:39.000Z,"Habilitação tá ok, vacina tô aguardando e relacionamento estou a procura ","Citar Tweet
p𝘶t𝘢s𝘴o
@tallesfont
 · 5 h
Metas para 2021:
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351361636922241028/qV47IFfl_mini.jpg,,,
Tiago Caldas,@TiiagoCaldas,2021-01-19T03:22:36.000Z,"Chegada da vacina coronavac, na sede do 
@graerpmba
, em Salvador. 
Fotos: Tiago Caldas / 
@correio24horas
 
Imagens protegidas pela Lei do Direito Autoral Nº 9.610 de 12/02/1998. ©",,https://pbs.twimg.com/media/EsEHVLhXUAAZ6w4?format=jpg&name=360x360,,3.0,9.0
paulo henrique,@paulohausis,2021-01-19T03:22:30.000Z,"ainda não tomei a vacina de obviamente, mas estarei exatamente assim esperando a onda da coronavac bater para eu me transformar em jacaré. ",,https://pbs.twimg.com/media/EsEHUWjXUAIwlNV?format=jpg&name=small,,,
bolsa da sindel andrade,@oloboamargo,2021-01-19T03:22:27.000Z,Se você tá lendo ISSO dificilmente vai tomar vacina até parece que vão vacinar TWITEIRO...,,https://pbs.twimg.com/ext_tw_video_thumb/1351369359407673345/pu/img/IOvbhqETFYjl2lVY.jpg,,2.0,3.0
IVaVANA VACINA JÁ,@ivani_vana,2021-01-19T03:22:19.000Z,"Em resposta a 
@lobaoeletrico
 e 
@YouTube","No dia do #ImpeachmentBolsonaro 

Quero vc cantando muito pra nós 

""Eu quero é botar neu bloco na rua""
aí,vc põe umas pitadas de remix  rss 

Sucesso Lobão",https://abs-0.twimg.com/emoji/v2/svg/1f3b5.svg,,,
amanda?,@crf_mandyyy,2021-01-19T03:22:19.000Z,vocês comem o pastel do china mas não quer tomar a vacina,"Citar Tweet
acervo web diva tulla luana
@bestoftulla
 · 16 de jan
vamo parar de hipocrisia brasil
0:00
19,5 mil visualizações",https://pbs.twimg.com/profile_images/1265093957509398533/JTxhSOQE_mini.jpg,,,
V de Vacina (ou Neurinha),@verenaviu,2021-01-19T03:22:18.000Z,"Em resposta a 
@voltei_babies",Na verdade era em BH mas dei uma escapulida de uma tarde ,https://abs-0.twimg.com/emoji/v2/svg/1f61c.svg,2.0,,
Blal Dalloul,@Blal_Dalloul,2021-01-19T03:22:02.000Z,"Deus iluminou cientistas incansáveis; vem vacina! Loas a quem entende, pois a depender de “famosos” leigos as vacinas só após décadas de testes, quiçá, até lá,  fazendo TAC pro vírus aliviar ou seguir cienciamigas, “medicina” dos salões pra telinha. 210 mil!
 Vaidade, mal fazes!","Citar Tweet
Vladimir Aras
@VladimirAras
 · 3 h
Associação de medicina rechaça “tratamento precoce” contra covid-19: “única prevenção é a vacina”  https://exame.com/brasil/associacao-de-medicina-rechaca-tratamento-precoce-contra-covid-19-unica-prevencao-e-a-vacina/?utm_source=whatsapp…",https://pbs.twimg.com/profile_images/1176677308696076288/_XyoibSx_mini.jpg,,1.0,5.0
A Bula da Vacina,@Pahoneyl,2021-01-19T03:21:57.000Z,"Em resposta a 
@PeixeAfogado3","Boa noite 
 durma bem",https://abs-0.twimg.com/emoji/v2/svg/1f618.svg,1.0,,1.0
Cláudio Manaus Vacina Já!,@claudiopalheta,2021-01-19T03:21:55.000Z,#ImpeachmentSalvaVidas,,https://pbs.twimg.com/media/EsEHLgSXAAIgxuL?format=jpg&name=small,,1.0,2.0
Vilmar Ledesma,@viledesma,2021-01-19T03:21:53.000Z,"""Nesse momento de pandemia, nossas comunidades não tem água potável. Sou muito grata às pessos que tem nos ajudado. Temos recebido alimentos doados na comunidade. Queremos a vacina não só para 410 indígenas, hoje somos um milhão""","Enfermeira indígena é a primeira a receber vacina e cobra ampliação da imunização | Coronavírus
“Viva os povos indígenas, a todos os indígenas do Estado. Esse momento é histórico para o Amazonas
acritica.com",https://pbs.twimg.com/card_img/1351348833633054723/d-Yk65vO?format=jpg&name=240x240,,,1.0
Dayse Aguiar opovonopoder,@AguiarDayse,2021-01-19T03:21:53.000Z,A vacina Brasileira está saindo do forno. #QueroBolsonaroAte2026,,https://pbs.twimg.com/media/EsEHEUKXEAAd_02?format=jpg&name=small,,,
You are The Resistance,@URTResistance,2021-01-19T03:21:52.000Z,"Em resposta a 
@GFiuza_Oficial","O fato é que o Brasileiro vai PAGAR para ser COBAIA de uma Vacina Experimental que veio do país que lançou o vírus.

Que felicidade.  ",https://abs-0.twimg.com/emoji/v2/svg/1f921.svg,,,
Secretaria Municipal de Saúde de Porto Alegre,@saudepoa,2021-01-19T03:21:52.000Z,"As primeiras cinco pessoas receberam a vacina contra a COVID-19 na noite desta segunda-feira, 18, no Hospital de Clínicas.
 Cesar Lopes",,https://pbs.twimg.com/media/EsEHK2CXAAAiab8?format=jpg&name=small,3.0,10.0,47.0
"Cuca.
Vacina já",@crisnutri,2021-01-19T03:21:52.000Z,Todo dia é uma comida de rabo #QueremosImpeachment,"Citar Tweet
Jacqueline Constance
@Jacquelinespfc
 · 2 h
#QueremosImpeachment
O jornal nacional jantou bolsonaro e desmentiu pazuello. Amo esse jornal ",https://pbs.twimg.com/profile_images/1273631539998359555/1JsJ_SyJ_mini.jpg,,,
somellier de açai,@_boitata,2021-01-19T03:21:49.000Z,"Com 2,200 dá pra comprar umas duas doses da vacina e olhe lá","Citar Tweet
sabrina
@sabrizx
 · 6 h
pensando muito sobre",https://pbs.twimg.com/profile_images/1350286388109971458/3kQ7igTa_mini.jpg,,,
bota aqui a vacina,@sokanzzz,2021-01-19T03:21:46.000Z,"Em resposta a 
@ZeV4cil0",,https://abs-0.twimg.com/emoji/v2/svg/1f927.svg,,,1.0
