Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
O BONZÃO BONITÃO,@cello0_,2021-01-03T23:55:56.000Z,"Povo comentando sem entender o principal: ninguém deveria pagar por vacina, isso é obrigação do SUS! Problema é que temos um desconhecedor da constituição no comando do País. É disso que o 
@MarceloFreixo
 disse","Comentar o Tweet
Marcelo Freixo
@MarceloFreixo
 · 3 de jan
Clínicas privadas estão comprando 5 milhões de doses de vacina. Não permitiremos que a imunização seja tratada como privilégio. Ela é direito de todos, tem que seguir critérios do SUS e ser feita gratuitamente, priorizando grupos de risco, não quem tem dinheiro p/ furar a fila.",https://pbs.twimg.com/profile_images/1157375419554902016/cY9N54G0_mini.jpg,1,7,15
BNews,@bocaonews,2021-01-03T23:55:02.000Z,Rio vai contratar leitos da rede privada para pacientes com covid-19 #coronavirus #bnews,"Brasil - Rio vai contratar leitos da rede privada para pacientes com covid-19 - 03/01/2021
Serão 100 leitos de enfermaria e 50 de UTI na cidade por 90 dias
bnews.com.br",https://pbs.twimg.com/card_img/1361741092853583874/UBOPZcuu?format=jpg&name=small,,1,5
Andrade,@AndradeRNegro2,2021-01-03T23:54:01.000Z,"Estes espetáculos medievais são comuns e arrebanham milhões de brasileiros. Para eles, o coronavírus é uma ação espiritual e a proteção virá pela fé no que o pastor diz. E são estes pastores que levam o bolsonarismo para os púlpitos.","Comentar o Tweet
Marcio Silva.
@MarcioR_Silva
 · 3 de jan
Ainda bem que ele é bom de mira, já pensou se ele erra? Acertava o irmão lá atrás.

O gado perece de conhecimento.",https://pbs.twimg.com/profile_images/1214931297581387776/OPqJwUy6_mini.jpg,4,2,16
Thainã,@Thaina_Medeiros,2021-01-03T23:51:57.000Z,"Tinha certeza de que empresas privadas iriam querer uma boquinha da vacina. Aliás, em algum momento vai ser necessário fazer uma CPI pra investigar essas clínicas que estão lucrando milhões com testes pra covid. Preços inflacionados pra uma questão de saúde pública","Comentar o Tweet
Marcelo Freixo
@MarceloFreixo
 · 3 de jan
Clínicas privadas estão comprando 5 milhões de doses de vacina. Não permitiremos que a imunização seja tratada como privilégio. Ela é direito de todos, tem que seguir critérios do SUS e ser feita gratuitamente, priorizando grupos de risco, não quem tem dinheiro p/ furar a fila.",https://pbs.twimg.com/profile_images/1157375419554902016/cY9N54G0_mini.jpg,1,1,2
Jornal O Globo,@JornalOGlobo,2021-01-04T23:57:32.000Z,Contador ironiza Bolsonaro e mostra que ninguém virou jacaré após tomar vacina,"Contador ironiza Bolsonaro e mostra que ninguém virou jacaré após tomar vacina
O 'Jacaré Tracker' estima quantas doses já foram administradas no mundo, sem levar em conta as que foram usadas em testes
oglobo.globo.com",https://pbs.twimg.com/card_img/1361651179927838723/APBkTFXB?format=png&name=small,38,68,503
José Mendes,@ZazaS_,2021-01-04T23:53:11.000Z,"Médica mexicana é internada com ‘quadro clínico grave’, após sofrer efeitos adversos da vacina da Pfizer contra o vírus chinês
 https://rota2014.blogspot.com/2021/01/medica-mexicana-e-internada-com-quadro.html…",,https://pbs.twimg.com/media/Eq7RInxXYAI4C5e?format=png&name=small,,7,15
Luciano Oliveira,@carloscorreia26,2021-01-04T23:57:16.000Z,"ELA MORREU! Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito https://presidentebolsonaro.com/morreu-tiffany-dover-enfermeira-que-passou-mal-ao-tomar-a-vacina-ao-vivo-nos-eua-veio-a-obito/… 
 PQP agora lascou tudo. Ficará a dúvida se foi ou não por causa da vacina.","ELA MORREU! Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito...
Eles estão silenciando a todos, mas a verdade é filha do tempo e como o sol. A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode...
presidentebolsonaro.com",https://pbs.twimg.com/card_img/1361036759031816198/5kWkVwrK?format=jpg&name=small,1,5,17
milly ⚯͛ was @/griff_padfoot,milly ⚯͛ was @/griff_padfoot,2021-01-04T23:52:23.000Z,"""prefere shippar pansmione ou andar de jacaré?""

eu: acelera lacoste",,https://pbs.twimg.com/media/Eq7Q-CBXUAERj3E?format=jpg&name=small,2,7,13
Fernando,@Silvio_MKT,2021-01-04T23:54:43.000Z,Médica mexicana é internada com ‘quadro clínico grave’ após sofrer efeitos adversos da vacina contra covid-19 da Pfizer,"Médica mexicana é internada com ‘quadro clínico grave’ após sofrer efeitos adversos da vacina...
Uma médica internista apresentou efeitos adversos após receber a vacina Pfizer contra covid-19, e precisou ser internada em um hospital em Monterrey, no México. A médica Karla Cecilia Pérez Osorio,...
conexaopolitica.com.br",https://pbs.twimg.com/card_img/1362529707418210306/wZr4cslQ?format=png&name=small,,,4
Rádio CBN,@CBNoficial,2021-01-04T23:56:26.000Z,"O país soma 196.591 óbitos desde o início da pandemia, segundo levantamento do consórcio da imprensa com dados das secretarias de Saúde. #coronavírus #Covid19 #NoArNaCBN","Brasil registra 562 mortes por Covid-19 em 24 horas
O país soma 196.591 óbitos desde o início da pandemia, segundo levantamento do consórcio da imprensa. A média móvel dos últimos sete dias foi de 707, o que mostra estabilidade em relação aos dados de...
cbn.globoradio.globo.com",https://pbs.twimg.com/card_img/1362623092195880969/dMJUOU-3?format=jpg&name=small,1,4,12
"Nariz de Leão (
)",@jucesah,2021-01-04T23:51:59.000Z,É uma ideia imbecil pelo motivo que falei na minha thread sobre o assunto: vacinação tem que ir dos mais necessitados e mais vulneraveis pros menos. O motivo? Eles são MAIORIA. So para uma pandemia vacinando a maior parte da população. Aliás: é essa maioria que faz a grana girar,"Comentar o Tweet
𝕍𝕚𝕔𝕥𝕠𝕣 𝔻 𝔽𝕣𝕒𝕟𝕔𝕠
@dfranco50
 · 4 de jan
Vacina Privada...

Vacina Privada...

Va ci na - Pri Va da.

Alguem em sã conciencia sabe o quanto isso é contra o ideal de saude publica. qualquer um que tem um Dog tem noção do preço de uma vacina, adivinha o custo de alguma vacina pra covid!?

ideia elitista imbecil",https://pbs.twimg.com/profile_images/1355642392863510531/I9YAdP7d_mini.jpg,1,1,3
edu ♡'s dudɑ,@tiooroqui,2021-01-04T23:52:39.000Z,"“prefere parar de assistir himym ou andar de jacaré?”

eu: acelera lacoste",,https://pbs.twimg.com/media/Eq7NZsbWMAwxxpT?format=jpg&name=small,1,5,14
Mário A. Macedo,@Mmacedo_tweets,2021-01-04T21:35:29.000Z,"Portugal começou bastante bem. Mas isto é uma prova de fundo. Dentro da UE a distribuição de vacinas é equitativa. Logo, a melhor comparação será com a Grécia, país de riqueza e população semelhante. Suécia pela semelhança na população também dará, embora tenham mais recursos","Comentar o Tweet
Edouard Mathieu
@redouad
 · 4 de jan
Daily COVID-19 vaccine doses administered per million people:
 Israel 13,993
 Portugal 1,080
 Denmark 1,007
 United States 985
 United Kingdom 639
 Bahrain 594
 Russia 466
 Germany 413
 Argentina 346
 Italy 304
 Oman 278
 Estonia 251

All countries 
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1341520440146190339/7YrrBsQy_mini.jpg,9,10,76
Lucas Mendes Kater,@lucasmkater,2021-01-04T23:59:45.000Z," ATENÇÃO 
A VACINA VAI TE TRANSFORMAR NUM PEDAL DE GUITARRA

(eu quero ser um Big Muff, por favor)","Comentar o Tweet
cdmblogs
@cdmblogs
 · 4 de jan
Conspiracy theorists claim this “5G chip” circuit will be in vaccine – but it’s a BOSS guitar pedal https://cdm.link/2021/01/conspiracy-theorists-claim-this-5g-chip-circuit-will-be-in-vaccine-but-its-a-boss-guitar-pedal/…",https://pbs.twimg.com/profile_images/464778218445094912/zvQnoKfw_mini.png,,2,5
Меndes,@MendesOnca,2021-01-04T23:55:56.000Z,"Site mostra em tempo real número de pessoas vacinadas contra a Covid e quantas “viraram jacaré” https://revistaforum.com.br/coronavirus/site-mostra-em-tempo-real-numero-de-pessoas-vacinadas-contra-a-covid-e-quantas-viraram-jacare/… via 
@revistaforum","Site mostra em tempo real número de pessoas vacinadas contra a Covid e quantas ""viraram jacaré"" |...
O ""Jacaré Tracker"", além de prestar serviço com um contador de pessoas imunizadas em todo o mundo, ironiza as declarações depreciativas do presidente Jair Bolsonaro contra a vacina
revistaforum.com.br",https://pbs.twimg.com/card_img/1361651175498645504/N0s3gkf4?format=jpg&name=small,,2,1
Guilherme Weber,@gdoweber,2021-01-04T23:54:25.000Z,"E com vacina e tudo, frise-se…","Comentar o Tweet
Terra
@Terra
 · 4 de jan
#Coronavírus: Reino Unido impõe lockdown para conter mutação do Sars-CoV-2
https://bit.ly/38c7qKJ",https://pbs.twimg.com/profile_images/1235251617823420418/bfUnJ3Jt_mini.jpg,,1,20
juliɑ. ×͜×,@deIreynbhd,2021-01-04T23:53:46.000Z,"“prefere ver friends ou andar de jacaré?”

eu: acelera lacoste",,https://pbs.twimg.com/media/Eq7RSTqXcAEUeSa?format=jpg&name=small,2,1,3
Vitor,@vitordornelles,2021-01-04T03:05:13.000Z,"Charlô é tão pequena que consegue:
- Entrar embaixo do sofá;
- Passar entre as grades que deveriam mantê-la afastada da zona proibida;

Pelo menos ela não consegue passar por baixo da porta do banheiro.",,https://pbs.twimg.com/media/Eq2zhB4XMAE_Pw5?format=jpg&name=small,6,,87
rdlf,@srodolfo,2021-01-04T23:54:24.000Z,depois da vacina a gente volta pro postinho fazer glicoseeee,GIF,https://pbs.twimg.com/tweet_video_thumb/Eq7RbbVXcAAZ6zx.jpg,2,,3
cyber jane,@janejjay,2021-01-04T23:53:46.000Z,"O reino unido entrando em lockdown total e por aqui a galera se aglomerando, pensando em carnaval, todo mundo sem máscara, nem sinal da vacina pra nós 

 As impressões dos brasileiros que vivem no Reino Unido sobre o novo lockdown","COVID-19
As impressões dos brasileiros que vivem no Reino Unido sobre o novo lockdown",https://pbs.twimg.com/semantic_core_img/1346215050072051714/qMZ-czs0?format=jpg&name=small,,,4
anne.,@adcwiersz,2021-01-04T23:53:44.000Z,"""prefere shippar jope ou andar de jacaré?""

eu: acelera lacoste",,https://pbs.twimg.com/media/Eq7RSCwXMAEftiL?format=jpg&name=small,1,,3
Rafael Moia Filho,@rafamfilho,2021-01-05T23:50:39.000Z,"Governadores cobram cronograma de vacinação da Saúde; pasta não diz data https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/01/05/governadores-reuniao-pazuello-vacinacao.htm… Governo Bolsonaro é uma caderno em branco, sem projetos, sem obras, sem planos.","Governadores cobram cronograma de vacinação da Saúde; pasta não diz data
Governadores cobraram do Ministério da Saúde hoje um cronograma de vacinação contra a covi...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1359950547051311116/ov8rpGTM?format=jpg&name=small,1,1,7
leo,@lnrdxx,2021-01-05T23:52:49.000Z,"não aguento mais pensar no passado, corona maldito estou tristeh",,https://pbs.twimg.com/media/ErAaqM0XAAAdooR?format=jpg&name=small,,,4
CNN Brasil,@CNNBrasil,2021-01-05T23:57:04.000Z,Doses da Pfizer devem ter intervalo entre 21 e 28 dias,,https://pbs.twimg.com/media/ErAbi_fXcAAFOVu.jpg,4,8,102
Aperta o Play!,@ApertaPl4y,2021-01-05T23:59:48.000Z,"Perto de iniciar a partida, o Palmeiras informou que o lateral direito Maike testou positivo ao Coronavirus e será desfalque hoje contra o River Plate. 

Desjamos força e uma boa recuperação ao jogador! ",,https://pbs.twimg.com/media/ErAcQJfXYAIYk82?format=jpg&name=small,1,,3
Rany,@PsicologaRany,2021-01-05T23:57:33.000Z,"Não vejo a hora de tomar a vacina...
#VacinaUrgenteNoSus",,https://pbs.twimg.com/media/ErAbvrKXYAEolC3?format=jpg&name=small,,2,3
Ascaryan,@theascaryan,2021-01-05T23:56:41.000Z,"PBE
- Nos arquivos do patch 11.2 no pbe, há um modelo de uma variante de pequena lenda ainda não habilitada.

Nome
- ""Ruined Featherknight""",,https://pbs.twimg.com/media/ErAbilfXYAEJxek?format=jpg&name=small,8,19,263
Guilherme Amado,@guilherme_amado,2021-01-05T22:22:01.000Z,"Heloísa Bolsonaro em Washington: 'Poderia estar passeando, mas cidade está fechada'","Heloísa Bolsonaro em Washington: 'Poderia estar passeando, mas cidade está fechada'
'Geórgia conheceu a Casa Branca, tia Ivanka a pegou no colo', disse mulher de Eduardo Bolsonaro
epoca.globo.com",https://pbs.twimg.com/card_img/1361960029570682882/5xXEeLoa?format=jpg&name=small,302,185,716
Jornal da Record,@jornaldarecord,2021-01-05T23:55:00.000Z,Importação de vacina pronta de Oxford feita na Índia custa R$ 56 mi http://r7.com/ogf9 #JornalDaRecord #JR24H,,https://pbs.twimg.com/media/ErAZoU4XAAEzrk1?format=jpg&name=small,2,1,9
Correio Braziliense,@correio,2021-01-05T23:57:45.000Z,"Pazuello se reúne com Bolsonaro para atualizá-lo sobre vacinação.
http://bit.ly/3bcGJri",,https://pbs.twimg.com/media/ErAbw9QXIAEl47W?format=jpg&name=small,11,8,13
Pop Stan,@portalpopstan,2021-01-05T23:52:46.000Z,"#GRAMMYs teve sua data alterada devido ao coronavírus. A edição deste ano, que ocorreria em 31 de janeiro, foi transferida para o dia 14 de março.",,https://pbs.twimg.com/media/ErAaj7fXMAADvBP?format=jpg&name=small,,1,1
mirella,@mirellaribass,2021-01-05T23:55:54.000Z,praia do rosa tbm n tem corona,"Comentar o Tweet
mirella
@mirellaribass
 · 5 de jan
o que tu ta falando do pessoal q tava na prainha se tava de rolezinho na brava...... hipocrisia não por favor, só fala se tiver moral p isso",https://pbs.twimg.com/profile_images/1358487578354323461/z-Sm6QN5_mini.jpg,,,3
𝑳𝒆𝒐𝒏𝒏𝒂𝒓𝒅𝒐 𝑷𝒓𝒂𝒅𝒐,@leonnardologia,2021-01-05T23:55:00.000Z,"Não temos plano de vacinação ainda, mas temos essa imagem de Bolsonaro se deteriorando aos poucos!
NÃO, THANOS!!!",,https://pbs.twimg.com/media/ErAbJitXIAIeaUe?format=jpg&name=small,,,6
Enéas Silva,@EnasSilva3,2021-01-05T23:49:41.000Z,"Chefe da OMS se diz “muito decepcionado” por China não autorizar entrada de especialistas em coronavírus.

Alguma surpresa?","Chefe da OMS se diz “muito decepcionado” por China não autorizar entrada de especialistas em...
O diretor-geral da Organização Mundial de Saúde (OMS), Tedros Adhanom Ghebreyesus, está ""muito decepcionado"" pela China ainda não ter autorizado a entrada no país de uma equipe de especialistas...
moneytimes.com.br",https://pbs.twimg.com/card_img/1361734338551898116/5EnZpGdQ?format=jpg&name=small,1,1,2
natália,@ntlsjqk,2021-01-05T23:53:00.000Z,"pra quem mora na inglaterra tem um site que dá uma estimativa de quando você vai tomar a vacina e se eu morasse lá tomaria a primeira dose agora 09/01 e a segunda entre 30/03 e 03/04, fiquei triste",,https://pbs.twimg.com/media/ErAas07WMAA9RcW?format=jpg&name=small,4,3,9
Jair Lorenzetti Filho #FaceTheClimateEmergency,@JairLorenzetti,2021-01-05T23:56:52.000Z,"#PedePraSairBolsonaro
#RenunciaBolsonaro

Sem auxílio emergencial, sem vacina, sem emprego e felizes com Bolsonaro! 

Os perfis anônimos bolsonaristas criminosos de estimação do 
@MomentsBrasil
 lutam pelo direito de mentir e enganar os ineptos para arriscarem suas vidas!",GIF,https://pbs.twimg.com/tweet_video_thumb/ErAblRlW8AEKeWI.jpg,,,2
Jeferson Fernandes,@DepJeferson,2021-01-05T23:55:40.000Z,"Enquanto a indústria farmacêutica enriquece c/ dinheiro d população enganada p/ mandatário d país, ñ temos previsão d vacina, tampouco agulhas e seringas. E kits p/ exames vencem s/ uso. 
Se fosse coisa dum prefeito d cidade pequena já estava preso.","Sociedades de Infectologia rejeitam uso de medicamentos sem efeito comprovado para Covid-19
Médico da Santa Casa, Cláudio Stadnik destaca que oferecer cloroquina e outros é gastar dinheiro público com remédios sem comprovação científica
correiodopovo.com.br",https://pbs.twimg.com/card_img/1361899827324481537/ucpeFzoU?format=jpg&name=240x240,,,3
augusto,@swtluiz,2021-01-05T23:53:33.000Z,BOLSONARO PELO AMOR DE DEUS ARRUMA LOGO ESSA VACINA,"Comentar o Tweet
artist yoongi⁷
@vantez
 · 5 de jan
já que ele se gaba tanto de ser estagiário numa empresa lá de são paulo eu acho justo a empresa ter conhecimento do tipo de funcionário que ela emprega e pra quem não sabe é essa aqui (ele mesmo informou que trabalha lá 
)
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362527969147822081/wQGl7p4F_mini.jpg,1,,4
"Mika Lins
atriz e diretora",@Mikalins,2021-01-05T23:56:22.000Z,"Olha, vamos ter que tomar vacina particular....","Comentar o Tweet
Nilson Xavier
@Teledramaturgia
 · 5 de jan
Esqueçam, o Brasil vai pastar o ano inteiro e ao chegar ao final de 2021 será apenas reconhecido mundialmente como uma vergonha no combate à pandemia #JN
Eu mesmo perdi todas as esperanças de ser vacinado esse ano. Espero chegar vivo em 2022!
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1344743054129950720/5BJ-JqJD_mini.jpg,2,1,18
Samuell,@littlefoo,2021-01-06T23:55:34.000Z,"O Brasil sempre foi furry e a prova é o ditado que diz que mulher com mulher dá jacaré, homem com homem dá lobisomen. Me inspirei nele pra fazer essas ilustrações. <3",,https://pbs.twimg.com/media/ErFk30KVcAMfDRJ?format=jpg&name=360x360,10,87,267
pam,@reshopsnix,2021-01-06T23:59:45.000Z,"""Prefere dar um sinal de vida ou andar de jacaré?""

Brittany Snow: CELEEERAAA LACOSTEEEE",,https://pbs.twimg.com/media/ErFl1j-XEAAXFKi?format=jpg&name=small,,1,5
Governo do Brasil,@govbr,2021-01-06T23:59:53.000Z,"#AoVivo: Ministro da Saúde, Eduardo Pazuello, faz pronunciamento sobre a vacinação contra a Covid-19, em Rede Nacional Obrigatória de Emissoras de Rádio e Televisão. Acompanhe:","Governo do Brasil
@govbr
Pronunciamento do ministro da Saúde, Eduardo Pazuello",https://pbs.twimg.com/card_img/1363148078203736068/AWpszEAt?format=jpg&name=orig,92,311,1 mil
Rosana Hermann,@rosana,2021-01-06T23:52:57.000Z,"Brasil registra 1.266 mortes por Covid-19 em um dia, e total passa de 199 mil | Coronavírus | G1","Brasil registra 1.266 mortes por Covid-19 em um dia, e total passa de 199 mil
País contabilizou 199.043 óbitos e 7.874.539 casos da doença desde o início da pandemia, segundo balanço do consórcio de veículos da imprensa. É o maior número de mortes registrado em um só dia desde...
g1.globo.com",https://pbs.twimg.com/card_img/1359843623521640453/Jz7hTsfP?format=jpg&name=small,4,13,76
